Id,name,category,description,lat,long,year,money_raised
52cdef7d4bab8bd675298eb1,BitRock,software,,37.78424,-122.274771,2009,$0
52cdef7d4bab8bd675298eb5,fsboTheDistrict,ecommerce,,38.8565647,-77.0967357,2007,$0
52cdef7d4bab8bd675298eb0,SpikeSource,software,software certification company,37.510805,-122.203744,2004,$68M
52cdef7d4bab8bd675298eb6,Blueprint Software Systems,enterprise,Requirements Management Software,43.65101,-79.381254,2004,$30.2M
52cdef7d4bab8bd675298ebb,Sport Interactiva,games_video,,39.951053,-75.197465,2007,$0
52cdef7d4bab8bd675298ebe,GENNIT,web,,-33.329799,151.505125,2007,$0
52cdef7d4bab8bd675298ebf,Faulkner Technologies,enterprise,,42.351137,-71.070322,2004,$0
52cdef7d4bab8bd675298ebf,Faulkner Technologies,enterprise,,-27.467878,153.047052,2004,$0
52cdef7d4bab8bd675298ebd,BuiltWith,analytics,Web Technology Research,-33.797144,151.28804,2007,$0
52cdef7d4bab8bd675298ec1,HIGH-SPEED SOLUTIONS,other,"Broadband, Network & Telephony Solutions",40.831194,-74.41026,2002,$0
52cdef7d4bab8bd675298ec0,MyTickets,web,,-33.871062,151.207016,2005,$0
52cdef7d4bab8bd675298eba,Idea Shower,public_relations,,44.977482,-93.264351,2007,$2.3M
52cdef7d4bab8bd675298eb8,FunMobility,mobile,Mobile Coupons and Brand Loyalty Solutio,37.6871001,-121.8958879,1999,$0
52cdef7d4bab8bd675298ec2,Are You Watching This?!,software,Sports Information Aggregator,30.292804,-97.737368,2006,$0
52cdef7d4bab8bd675298ec5,Upfuse,ecommerce,Local Social Marketplace,37.810914,-122.247177,2008,$0
52cdef7d4bab8bd675298ecc,Xilinus,web,Web App Development,48.10583,-1.611882,2008,$0
52cdef7d4bab8bd675298ed0,Oliomap,web,,46.236895,6.124429,2007,$0
52cdef7d4bab8bd675298ece,ORELIA,software,,48.407483,2.701038,2007,$0
52cdef7d4bab8bd675298ece,ORELIA,software,,48.423737,2.74495,2007,$0
52cdef7d4bab8bd675298ec3,CrestaTech,software,software for wireless,37.383368,-121.980186,2005,$20.9M
52cdef7d4bab8bd675298ed2,Pixy Ltd,web,,51.508466,-0.742987,2006,£50k
52cdef7d4bab8bd675298ed6,MyMart,mobile,,51.541937,-0.157333,2006,$0
52cdef7d4bab8bd675298edf,Hoteliers,web,,52.376792,4.920582,2005,$0
52cdef7d4bab8bd675298ee3,CheckinSooner,web,,35.232099,-97.501211,2006,$0
52cdef7d4bab8bd675298ee7,Vitalist,software,,32.909188,-96.634389,2007,$0
52cdef7d4bab8bd675298ee8,NOLOH,software,Lightweight PHP Framework,40.762975,-73.9674,2005,$0
52cdef7d4bab8bd675298ee2,NameMedia,advertising,,42.389557,-71.260509,2005,$0
52cdef7d4bab8bd675298eea,RIM Systems,web,,45.051143,-93.027461,2005,$0
52cdef7d4bab8bd675298ef1,GSA Technology Council,other,,34.8526215,-82.3981019,2002,$0
52cdef7d4bab8bd675298ef4,Clutterme,web,,43.670233,-79.386755,2007,$0
52cdef7d4bab8bd675298ef7,AlphaTrade,web,,49.3181007,-123.0999918,1999,$0
52cdef7d4bab8bd675298ef3,Keibi Technologies,software,Moderating Software for Social Networks ,37.787646,-122.402759,2006,$5M
52cdef7d4bab8bd675298efa,BayPoint Benefits,consulting,Employee Benefit Consultant Services,37.835198,-122.477294,2006,$0
52cdef7d4bab8bd675298efd,Placement Spot,advertising,In-Game Advertising,45.7968414,-122.6931439,2008,$0
52cdef7d4bab8bd675298ef0,BountyJobs,web,Headhunting and recruiting marketplace,40.754211,-73.97917,2006,$29.8M
52cdef7d4bab8bd675298f01,111pix,,,51.5133527,-0.1339263,2006,$0
52cdef7d4bab8bd675298f05,Cequel III,consulting,,38.60636,-90.449732,2002,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,43.8356434,-79.4418543,2008,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,40.7262412,-74.0073271,2008,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,51.5119883,-0.1260146,2008,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,37.78866,-122.401406,2008,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,31.224588,121.480029,2008,$0
52cdef7d4bab8bd675298f04,AdParlor,advertising,Facebook Advertising,48.8506065,2.3797825,2008,$0
52cdef7d4bab8bd675298f06,Bragosphere,games_video,Photo Sharing,33.64873,-112.051346,2008,$0
52cdef7d4bab8bd675298f02,Samba Tech,enterprise,Online Video Solutions,-19.815731,-43.954223,2005,$3M
52cdef7d4bab8bd675298f03,Alereon,semiconductor,Fabless Semiconductor Company,30.375563,-97.78192,2003,$73M
52cdef7d4bab8bd675298f10,BuiBase,enterprise,Entrepreneur's Network,42.651582,-83.163694,2005,$0
52cdef7d4bab8bd675298f16,K12Portal,software,,37.494965,-122.267654,2007,$0
52cdef7d4bab8bd675298f15,eHow,web,,47.631518,-122.129504,1999,$0
52cdef7d4bab8bd675298f17,Ensign Technologies,consulting,,37.207262,-93.302443,2004,$0
52cdef7d4bab8bd675298f1a,tolmolbol,ecommerce,,17.413687,78.444474,2007,$0
52cdef7d4bab8bd675298f1f,Nulaz,mobile,,52.354098,4.863604,2007,$0
52cdef7d4bab8bd675298f18,VBS TV,games_video,,40.720764,-73.957968,2006,$10M
52cdef7d4bab8bd675298f19,EzineArticles,advertising,Content Rich Platform,44.5195,-88.0199,1999,$0
52cdef7d4bab8bd675298f24,Roottori,mobile,,60.165964,24.928348,2005,$0
52cdef7d4bab8bd675298f1b,Imagekind,web,Online Marketplace for Art,47.617732,-122.357317,2006,$2.6M
52cdef7d4bab8bd675298f26,oybuzz,consulting,Search Engine Optimization,43.874167,-79.4242645,2008,$0
52cdef7d4bab8bd675298f20,Aloqa,mobile,Always Be A Local,48.1281209,11.5677288,2007,$1.5M
52cdef7d4bab8bd675298f20,Aloqa,mobile,Always Be A Local,37.43938,-122.158804,2007,$1.5M
52cdef7d4bab8bd675298f29,Rui Peixeiro,web,,40.29416,-7.469215,2007,$0
52cdef7d4bab8bd675298f2b,NextAdvisor,other,,37.789335,-122.4728,2006,$0
52cdef7d4bab8bd675298f2c,PitchSpace,public_relations,Public Relations Platform,51.493317,-0.147348,2008,$0
52cdef7d4bab8bd675298f30,Overstream,games_video,,37.791391,-122.402859,2006,$0
52cdef7d4bab8bd675298f38,Hoodeo,web,,28.539502,-81.378482,2008,$0
52cdef7d4bab8bd675298f37,Yovia,web,social media optimization,30.3592737,-81.4128706,2006,$300k
52cdef7d4bab8bd675298f3c,Info-Tech Assist,consulting,,33.615428,-81.102862,2004,$0
52cdef7d4bab8bd675298f3f,CreActivity Focus,web,Spanish Blog Development,-12.0805011,-77.0551909,2008,$0
52cdef7d4bab8bd675298f3a,LicenseStream,enterprise,licensing automation platform,40.7309047,-74.006311,2003,$16M
52cdef7d4bab8bd675298f3e,PodOmatic,web,,37.776271,-122.396506,2005,$0
52cdef7d4bab8bd675298f4b,Yaika,games_video,Localized Personal Content Distributor,59.437214,24.768664,2008,$0
52cdef7d4bab8bd675298f52,Applied Operations,consulting,,37.7753,-122.4186,2006,$0
52cdef7d4bab8bd675298f51,Snap Up Real Estate,public_relations,,50.697426,-120.388852,2006,$0
52cdef7d4bab8bd675298f50,NativeBroadcast,software,,39.22093,-77.056079,2005,$0
52cdef7d4bab8bd675298f42,OkCupid,web,Free Online Dating,40.7368158,-73.9955426,2003,$6M
52cdef7d4bab8bd675298f56,Etrel,mobile,,46.038308,14.51825,2007,$0
52cdef7d4bab8bd675298f61,Gammoth,mobile,,43.027277,-89.392284,2000,$0
52cdef7d4bab8bd675298f63,Freeportway,software,,42.305997,-71.057598,2000,$0
52cdef7d4bab8bd675298f63,Freeportway,software,,42.244813,-71.001507,2000,$0
52cdef7d4bab8bd675298f64,Slife Labs,advertising,,33.786384,-84.362696,2006,$0
52cdef7d4bab8bd675298f66,Time Warden,public_relations,,53.2781561,-6.1071512,2007,$0
52cdef7d4bab8bd675298f65,Unspace Interactive,mobile,,43.649036,-79.394974,2005,$0
52cdef7d4bab8bd675298f53,MarkLogic,enterprise,Enterprise NoSQL Database,37.506272,-122.246867,2003,$71.2M
52cdef7d4bab8bd675298f6b,Flimp Media,software,,42.228946,-71.51888,2006,$0
52cdef7d4bab8bd675298f6e,Tinbu,public_relations,,30.396918,-87.28938,2006,$0
52cdef7d4bab8bd675298f71,Union Street Media,ecommerce,,44.468055,-73.207641,1999,$0
52cdef7d4bab8bd675298f7a,Forvo,web,Pronunciation Database,43.3135579,-1.9820361,2008,$0
52cdef7d4bab8bd675298f7c,Infegy,enterprise,Leaders in Social Media Analytics,39.1687105,-94.5980008,2006,$0
52cdef7d4bab8bd675298f81,Manticore Technology,software,,30.382168,-97.743141,2001,$0
52cdef7d4bab8bd675298f89,Alcance Media Group,advertising,Hispanic focused digital marketing,37.791068,-122.401942,2007,$0
52cdef7d4bab8bd675298f8e,Blue Sky Technologies,software,,32.9844884,-96.9932926,2005,$0
52cdef7d4bab8bd675298f95,Uprizer Labs,software,P2P and Artifical Intelligence Software,30.291391,-97.710481,2008,$0
52cdef7d4bab8bd675298f8f,My Damn Channel,games_video,,40.754762,-73.988543,2007,$8.66M
52cdef7d4bab8bd675298f8f,My Damn Channel,games_video,,33.9019543,-118.3872018,2007,$8.66M
52cdef7d4bab8bd675298f9b,Cleartrip,travel,,18.9978594,72.8367776,2006,$51M
52cdef7d4bab8bd675298fa4,Mezmeriz,hardware,,42.485193,-76.458553,2006,$2.1M
52cdef7d4bab8bd675298f97,Tatango,mobile,Text Message Marketing,48.8784787,-122.6242375,2007,$245k
52cdef7d4bab8bd675298fa8,JLOOP Rich Media,web,,33.769519,-118.186907,2000,$0
52cdef7d4bab8bd675298fae,Drimki,ecommerce,,48.856667,2.350987,2007,$5.14M
52cdef7d4bab8bd675298fa5,Troux Technologies,enterprise,IT planning and control software,30.381525,-97.810484,2001,$33.9M
52cdef7d4bab8bd675298fa5,Troux Technologies,enterprise,IT planning and control software,51.519369,-0.631817,2001,$33.9M
52cdef7d4bab8bd675298fa5,Troux Technologies,enterprise,IT planning and control software,48.142778,11.505366,2001,$33.9M
52cdef7d4bab8bd675298f8d,Photobucket,web,Image hosting and sharing website,47.601803,-122.332085,2003,$33.7M
52cdef7d4bab8bd675298fb2,TimeLapse mobile,software,,38.068295,-122.532658,2006,$0
52cdef7d4bab8bd675298fbb,Clupedia,network_hosting,,33.73076,-117.885161,2000,$1.3M
52cdef7d4bab8bd675298fb7,Ounce Labs,software,Risk Management Software,42.393662,-71.255855,2002,$13.5M
52cdef7d4bab8bd675298fbe,Crazy Egg,web,,33.8587559,-118.0477319,2006,$0
52cdef7d4bab8bd675298fbe,Crazy Egg,web,,33.9115449,-117.983856,2006,$0
52cdef7d4bab8bd675298fbd,Zigabid,web,Ticket Sale Negotiation tool,34.208304,-118.209263,2006,$1M
52cdef7d4bab8bd675298fbf,InThrMa,software,,37.810448,-122.239864,2007,$10k
52cdef7d4bab8bd675298fc1,Jobitorial,web,job rating,42.32647,-71.14257,2004,$0
52cdef7d4bab8bd675298fcb,DailyCaption,web,,37.4441726,-122.1632941,2007,$0
52cdef7d4bab8bd675298fd1,Myngle,education,Online live language education,52.354525,4.912106,2007,$2.1M
52cdef7d4bab8bd675298fdb,Popkomm,web,,52.504746,13.279394,2004,$0
52cdef7d4bab8bd675298fd5,JumpForward,software,,41.857204,-87.623923,2010,$0
52cdef7d4bab8bd675298fdd,Simply Continuous,other,,37.787076,-122.399412,2006,$0
52cdef7d4bab8bd675298fd9,DocVerify,software,Electronic Signatures VeriVault,33.661515,-117.821661,2006,$0
52cdef7d4bab8bd675298fdf,Neocleus,enterprise,IT and Virtualization tools,40.716438,-74.033872,2006,$28.1M
52cdef7d4bab8bd675298fe1,Gimigo,analytics,Click. Change. Done.™,44.859587,-93.226503,2013,$0
52cdef7d4bab8bd675298fe4,thePlatform,web,White-label video management/publishing,47.617838,-122.356027,2000,$8M
52cdef7d4bab8bd675298fef,Avature,software,,40.706271,-74.009242,2004,$0
52cdef7d4bab8bd675298ff0,Gay Ad Network,advertising,,26.172111,-80.18172,2007,$0
52cdef7d4bab8bd675298ff2,Nalpeiron,software,Hosted software analytics & licensing,37.4498742,-122.1209066,2005,$0
52cdef7d4bab8bd675298fe9,Lehigh Technologies,cleantech,Rubber recycling,26.215648,-81.80187,2003,$55.5M
52cdef7d4bab8bd675298ff5,Talent Maze,search,Job portal,33.081556,-96.799778,2008,$0
52cdef7d4bab8bd675298ff8,TournEase,ecommerce,Golf tournament planning,28.02998,-82.045178,2006,$3.5M
52cdef7d4bab8bd675298ff9,CleanLoop,cleantech,,37.775196,-122.419204,2008,$0
52cdef7d4bab8bd675298ffd,ipsojobs,software,,41.406248,2.163194,2007,$0
52cdef7d4bab8bd675299004,Arsenal Interactive,mobile,,37.429674,-122.100333,2007,$0
52cdef7d4bab8bd675299003,ConceptShare,enterprise,"Online, visual collaboration tool",46.4433096,-81.0057386,2006,$0
52cdef7d4bab8bd675299008,NewQuest,advertising,,45.591163,5.92224,2007,$0
52cdef7d4bab8bd675299008,NewQuest,advertising,,48.927697,2.531457,2007,$0
52cdef7d4bab8bd675299010,Swish News,other,Comedic news network,27.98146,-82.451142,2008,$0
52cdef7d4bab8bd675299010,Swish News,other,Comedic news network,28.553154,-81.364438,2008,$0
52cdef7d4bab8bd675299007,Posterous,web,Web Publishing Platform,37.775196,-122.419204,2008,$10.1M
52cdef7d4bab8bd675299016,CareerTours,games_video,,33.465063,-111.926112,2006,$0
52cdef7d4bab8bd675299011,Aylus Networks,mobile,multimedia sharing solutions,42.559391,-71.432373,2005,$50.7M
52cdef7d4bab8bd675299012,Solaiemes,public_relations,Communication Technology for Mobility&UC,40.382338,-3.773844,2006,€685k
52cdef7d4bab8bd675299021,Babble Soft,mobile,,30.414146,-97.807032,2007,$0
52cdef7d4bab8bd675299023,Easypano,software,3D visual tour software,22.313675,114.169241,2001,$0
52cdef7d4bab8bd67529901c,SightSpeed,software,,37.858628,-122.292555,2001,$0
52cdef7d4bab8bd67529902d,Affinegy,software,,30.271891,-97.816472,2003,$550k
52cdef7d4bab8bd67529902e,LifePics,ecommerce,Online imaging solutions,40.025479,-105.219298,2000,$1.98M
52cdef7d4bab8bd67529902c,plista,advertising,recommendation and advertising network,52.5283614,13.4124563,2008,$3.8M
52cdef7d4bab8bd675299031,Expensure,mobile,,51.500152,-0.126236,2007,$0
52cdef7d4bab8bd675299035,Spendji,public_relations,,42.507486,-83.175991,2007,$300k
52cdef7d4bab8bd675299035,Spendji,public_relations,,37.87168,-122.269494,2007,$300k
52cdef7d4bab8bd67529903a,Veeple,games_video,,37.421142,-122.101182,2006,$0
52cdef7d4bab8bd675299041,Pluribo,software,,40.751293,-73.978887,2008,$0
52cdef7d4bab8bd675299045,Smashbuys,hardware,Product aggregator,51.500152,-0.126236,2008,$0
52cdef7d4bab8bd675299056,ZipcodeZ,search,,34.05775,-118.4138,2001,$0
52cdef7d4bab8bd675299064,wikiHow,web,,37.453657,-122.182037,2005,$0
52cdef7d4bab8bd675299068,20DC,web,,40.438355,-80.001983,2007,$0
52cdef7d4bab8bd67529906d,SNASM,web,Social Network and Media sharing,26.528215,-80.082474,2008,$0
52cdef7d4bab8bd675299065,Vonage,mobile,,40.34537,-74.187967,2001,$0
52cdef7d4bab8bd675299065,Vonage,mobile,,43.661827,-79.59942,2001,$0
52cdef7d4bab8bd675299065,Vonage,mobile,,51.512915,-0.1471,2001,$0
52cdef7d4bab8bd675299077,Jetrecord,web,Pilot Logbook,40.179731,-105.20545,2008,$0
52cdef7d4bab8bd675299076,National Transcript Center,web,,30.181709,-97.880286,2006,$0
52cdef7d4bab8bd67529907a,Open Places,web,Travel,37.758352,-122.398379,2008,$1.1M
52cdef7d4bab8bd675299080,Buy Our Honeymoon,web,Wedding gift registry service,51.484638,0.001682,2007,$0
52cdef7d4bab8bd67529907d,Genbook,web,,37.789902,-122.4007791,2007,$2.2M
52cdef7d4bab8bd675299085,MetaCarta,mobile,,42.36236,-71.099692,2001,$10M
52cdef7d4bab8bd675299087,Widgenie,public_relations,"Publishable, Customizable Widgets",19.4326077,-99.133208,2008,$0
52cdef7d4bab8bd675299092,Ologeez,other,,37.437328,-122.159928,2007,$0
52cdef7d4bab8bd67529908e,Linspire,software,,32.895267,-117.191342,2001,$0
52cdef7d4bab8bd675299097,Spill,games_video,,40.72616,-74.006023,2007,$0
52cdef7d4bab8bd675299098,Anyvite,web,event invitations and group organization,39.201384,-76.8374995,2008,$0
52cdef7d4bab8bd67529908a,TweetDeck,software,Adobe Air applicaton for Twitter,51.5001524,-0.1262362,2008,$3.8M
52cdef7d4bab8bd675299096,mioNews,advertising,,45.523875,-122.670399,2006,$0
52cdef7d4bab8bd67529909b,vunite media,public_relations,Website Management Services,40.766429,-111.858952,2008,$0
52cdef7d4bab8bd6752990a7,College Toolkit,web,,40.673165,-73.964687,2002,$0
52cdef7d4bab8bd6752990b3,VenJuvo,web,,37.796657,-122.403545,2004,$0
52cdef7d4bab8bd6752990b6,Junction Networks,,,40.705255,-74.010983,2004,$0
52cdef7d4bab8bd6752990b6,Junction Networks,,,40.234646,-74.941331,2004,$0
52cdef7d4bab8bd6752990bf,Airtag,mobile,Mobile Shopping Solution Provider,40.704213,-74.0082089,2006,$0
52cdef7d4bab8bd6752990bf,Airtag,mobile,Mobile Shopping Solution Provider,48.8077233,2.2973607,2006,$0
52cdef7d4bab8bd6752990c0,MEDDIA,public_relations,,41.4018094,2.1815648,2002,$0
52cdef7d4bab8bd6752990c2,HomeSpace,public_relations,,1.292513,103.779503,2007,$40k
52cdef7d4bab8bd6752990c1,Surgenia Productions,web,,49.28437,-123.109136,2001,$0
52cdef7d4bab8bd6752990c8,Meetweb,advertising,Web Agency and Software House,40.838338,14.235889,2005,$0
52cdef7d4bab8bd6752990cb,Travellerspoint,web,,59.92085,10.763774,2002,$0
52cdef7d4bab8bd6752990cb,Travellerspoint,web,,-37.802626,144.950938,2002,$0
52cdef7d4bab8bd6752990ca,Ninth Yard,software,Internet Application Builder,30.268735,-97.745209,2008,$0
52cdef7d4bab8bd6752990c5,Transinsight,software,,51.055992,13.776354,2005,€500k
52cdef7d4bab8bd6752990c9,Base 10 Web Solutions,public_relations,,45.392766,-75.752398,2007,$0
52cdef7d4bab8bd6752990ce,Zipipop,mobile,,60.175389,24.92058,2007,$0
52cdef7d4bab8bd6752990d0,Regator,web,Curated blog discovery.,33.754487,-84.389663,2008,$0
52cdef7d4bab8bd6752990d1,Vinivino,web,Wine Social Network,45.545447,-73.639076,2008,$0
52cdef7d4bab8bd6752990cc,GoGrid,network_hosting,,37.7895248,-122.3886569,2001,$0
52cdef7d4bab8bd6752990cc,GoGrid,network_hosting,,37.78932,-122.390058,2001,$0
52cdef7d4bab8bd6752990d6,Flexbit,consulting,,47.155136,8.51229,2006,$0
52cdef7d4bab8bd6752990d8,BrightMix,web,,41.252402,-95.991019,2007,$0
52cdef7d4bab8bd6752990e0,BeeBole,enterprise,"Simple, Fast and Flexible Timesheet",50.837051,4.367612,2008,$0
52cdef7d4bab8bd6752990e0,BeeBole,enterprise,"Simple, Fast and Flexible Timesheet",28.635308,77.22496,2008,$0
52cdef7d4bab8bd6752990dc,Neato Robotics,hardware,Home robots,37.414232,-122.0875443,2005,$26.2M
52cdef7d4bab8bd6752990e3,EC-CON BV,consulting,,52.098271,5.140821,2003,$0
52cdef7d4bab8bd6752990e8,Willard John Thomas Associates,consulting,Financial Technology Consulting,-33.42536,-70.566466,2008,$0
52cdef7d4bab8bd6752990e8,Willard John Thomas Associates,consulting,Financial Technology Consulting,22.572646,88.363895,2008,$0
52cdef7d4bab8bd6752990e8,Willard John Thomas Associates,consulting,Financial Technology Consulting,28.635308,77.22496,2008,$0
52cdef7d4bab8bd6752990e8,Willard John Thomas Associates,consulting,Financial Technology Consulting,40.74727,-73.980064,2008,$0
52cdef7d4bab8bd6752990eb,Wi-Not,mobile,Windows Mobile Software,40.6072691,22.9600935,2008,$0
52cdef7d4bab8bd6752990ef,Anime Kiosk,other,,39.904828,-75.273448,2006,$0
52cdef7d4bab8bd6752990f4,Ascend Internet Marketing,advertising,,42.6244,-83.3183,2008,$0
52cdef7d4bab8bd6752990e1,Chitika,advertising,,42.33277,-71.58985,2003,$0
52cdef7d4bab8bd6752990f5,inFlow Inventory Software,software,Inventory management software,43.790009,-79.25708,2007,$0
52cdef7d4bab8bd6752990f7,Dot Com Infoway France,advertising,,13.11352,80.152135,2000,$0
52cdef7d4bab8bd6752990e2,Signal,software,Marketing platform for small businesses,41.8883695,-87.6353645,2006,$0
52cdef7d4bab8bd6752990f8,MICROTRONICS,hardware,,48.137693,15.278442,2006,$0
52cdef7d4bab8bd6752990fc,ProjectSpaces,software,,38.825473,-77.058656,2001,$0
52cdef7d4bab8bd6752990fe,PHASE 2 International,software,Leading Software as a Service Provider,21.309207,-157.862678,2002,$0
52cdef7d4bab8bd675299100,Paragent,enterprise,,40.1899111,-85.4153237,2003,$0
52cdef7d4bab8bd6752990fd,UMapper,web,"Create, Distribute and Monetize Maps",39.620872,-104.903368,2007,$0
52cdef7d4bab8bd675299104,BackVerse,ecommerce,Buyer-based Classified Ads,33.079033,-96.776711,2008,$0
52cdef7d4bab8bd675299108,TinyMassive,ecommerce,,48.732189,-122.470152,2007,$0
52cdef7d4bab8bd675299108,TinyMassive,ecommerce,,49.290825,-123.129441,2007,$0
52cdef7d4bab8bd67529910c,Trinex Commercial Finance,consulting,,33.748236,-117.836899,2001,$0
52cdef7d4bab8bd67529910d,Celebrity Seats,games_video,,39.9418783,-74.9291168,2003,$0
52cdef7d4bab8bd675299110,Urgent Career,analytics,Changing the way you find sales talent,40.745003,-73.983229,2007,$0
52cdef7d4bab8bd67529910a,Segway,cleantech,personal transporter,42.928152,-71.45672,2001,$161M
52cdef7d4bab8bd67529910f,Prolebrity,web,Professional Athlete Social Network,34.015464,-118.493105,2008,$0
52cdef7d4bab8bd675299107,YouMail,messaging,,33.58273,-117.727468,2007,$12.7M
52cdef7d4bab8bd675299115,OTOY,software,,34.15761,-118.424058,2010,$0
52cdef7d4bab8bd67529911d,branchnext,hardware,,37.764169,-122.402021,2007,$0
52cdef7d4bab8bd675299120,The Give Foundation,ecommerce,Philanthropy Network,42.586932,-83.139902,2008,$0
52cdef7d4bab8bd675299125,itteco,software,Software Outsourcing,45.4202329,-75.7015497,2008,$0
52cdef7d4bab8bd675299128,SmallWorldTickets,other,,39.366544,-76.669726,1999,$0
52cdef7d4bab8bd675299127,The Drum Fill,web,Drummer Social Network,45.298204,-66.09705,2008,$0
52cdef7d4bab8bd675299129,Spoiltchild,advertising,,40.19036,-74.840241,2007,$0
52cdef7d4bab8bd675299135,StreetAdvisor,web,,-37.811805,145.011393,2007,$0
52cdef7d4bab8bd675299133,GEN247,games_video,Award-winning Entertainment Producers,40.727434,-73.9447994,2008,$0
52cdef7d4bab8bd67529913d,Mobiquest,mobile,,1.326725,103.894124,2007,$0
52cdef7d4bab8bd675299144,CakeMail,software,simple email marketing for small busines,45.475206,-73.580782,2007,$0
52cdef7d4bab8bd675299143,Medialets,advertising,Mobile 3rd Party Ad Server & Rich Media,40.756054,-73.986951,2008,$28.4M
